;Z,Airport,PVU,Lagoon,ENSIGN,WESTMIN,UOFU_MAIN,UOFU_MED,WSU_MAIN,WSU_DAVIS,WSU_WEST,SLCC_MAIN,SLCC_SC,SLCC_JD,SLCC_MEAD,SLCC_ML,SLCC_LB,SLCC_HL,SLCC_AIRP,SLCC_WEST,SLCC_HM,BYU,UVU_MAIN,UVU_GENEVA,UVU_LEHI,UVU_VINE,UVU_PAYSON
2031,15.1,0,0.4,0,0,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,17.3,0,6.7,0,2,75,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0
2033,4.8,0,1.9,0,0,25,0,0,0,0,4,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0
2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,8.1,0.184713376,4.1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,1.8,0.184713376,0.7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0
2038,6,0,1.9,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2039,21.7,0.184713376,11.2,2,9,118,0,0,0,0,7,0,24,0,0,0,0,0,0,0,1,14,0,0,0,0
2040,5.9,0.184713376,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0
2041,5.7,0.184713376,3.3,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,5,0,0,0,0
2042,4.5,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,5.1,0.554140127,2.2,0,0,0,0,29,0,0,46,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,24.5,0.369426752,11.5,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2045,4.8,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,3.7,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0
2047,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,32.9,0.369426752,6.7,0,0,14,0,0,0,0,6,0,52,0,0,0,0,0,0,0,2,6,0,0,0,0
2049,1.4,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,9.1,0.923566879,4.5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0
2052,14,0.554140127,4.8,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0
2053,29,1.292993631,4.1,0,6,18,0,0,0,0,12,0,40,0,0,0,0,0,0,0,6,15,0,0,0,0
2054,18.7,0,9.7,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
2055,9.3,0.369426752,8.2,0,0,0,0,0,0,0,79,0,15,0,0,0,0,0,0,0,0,91,0,0,0,0
2056,7.3,0.184713376,2.6,0,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2057,14.8,0,3.7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
2058,6.2,0.369426752,1.1,4,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2059,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,26.5,0.184713376,5.9,3,0,10,0,0,0,0,4,0,22,0,0,0,0,0,0,0,0,25,0,0,0,0
2063,13,0.554140127,2.2,2,1,3,0,0,0,0,12,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,21.7,0.554140127,2.2,0,1,3,0,0,0,0,0,0,5,0,2,0,0,0,0,0,1,2,0,0,0,0
2065,8.5,0.184713376,0.4,0,0,19,0,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2066,21.7,0.923566879,4.1,5,0,33,0,0,0,0,0,3,59,0,0,0,0,0,0,0,1,6,0,0,0,0
2067,9.6,1.292993631,2.6,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
2068,2.1,0,1.9,0,0,36,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,36,0,0,0,0
2069,28.9,0.369426752,7.8,2,0,0,0,0,0,0,66,7,3,0,6,0,0,0,0,0,1,7,0,0,0,0
2070,14.2,0.369426752,8.2,0,0,0,0,25,3,0,42,0,8,0,0,0,0,0,0,0,2,76,0,0,0,0
2071,16.3,0.923566879,3,0,0,0,0,0,0,0,0,19,17,0,9,0,0,0,0,0,9,37,0,0,0,0
2072,12.7,0.369426752,1.5,0,0,27,0,0,0,0,29,0,31,0,13,0,0,0,0,0,6,6,0,0,0,0
2073,8,0.369426752,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2074,0.7,0,0.7,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,4.8,0.184713376,0.4,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2076,6.1,0.369426752,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,16.5,0,1.9,0,0,12,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,10,0,0,0,0
2078,6.8,0.184713376,2.6,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0
2079,10.3,0.369426752,2.2,0,2,8,0,0,0,0,6,0,3,0,0,0,0,0,0,0,1,10,0,0,0,0
2080,7.3,0.184713376,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2081,4.1,0.369426752,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,8.9,0.369426752,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,8,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,3.6,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,14.5,0.554140127,2.2,0,0,27,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,6.4,5.356687898,2.6,0,0,25,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0
2088,3,0.184713376,0.4,0,0,0,0,0,0,0,79,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0
2089,3.3,0,1.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2090,22.7,0.923566879,7.4,0,0,14,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
2091,12.7,0,2.6,3,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2092,1.1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,8.5,2.585987261,3.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
2094,18.9,1.108280255,6.7,0,0,0,0,0,0,0,28,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0
2095,22.1,0,2.6,3,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2096,0.5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,11,0,1.9,0,0,65,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,10,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2099,2.3,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,13.8,0.554140127,1.5,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0
2101,13.5,0,0.4,0,2,73,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,5.8,0,0.4,0,0,22,0,0,0,0,0,10,4,0,0,0,0,0,0,0,6,4,0,0,0,0
2103,4.9,0.184713376,0.7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,22.3,0.923566879,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,23.6,0.369426752,3,0,1,11,0,0,1,0,0,52,0,0,1,0,0,0,0,0,1,3,0,0,0,0
2106,4.7,0.184713376,1.5,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107,9.8,0.184713376,1.9,1,0,13,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,3,0,0,0,0
2108,74.3,4.063694268,10.8,2,0,26,0,1,1,0,17,4,9,0,2,0,0,0,0,0,2,5,0,0,0,0
2109,16.1,1.108280255,3,0,1,16,0,0,0,0,0,0,23,0,0,0,0,0,0,0,2,7,0,0,0,0
2110,16.4,1.847133758,0.4,1,0,7,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2111,5.5,0.369426752,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,3,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,8.7,0.923566879,0.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2114,5,0.738853503,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,10.7,0,0.7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,10.5,1.292993631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,14.4,0.184713376,0.7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2118,12.4,0.184713376,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2119,3.6,0.184713376,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,33.3,1.847133758,3.7,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,7,0,0,0,0
2121,11.9,6.280254777,3.3,1,0,19,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0
2122,3.8,0.184713376,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2123,1.1,0.184713376,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,8.6,0.184713376,2.2,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
2125,2.1,0.369426752,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,13.9,1.108280255,0,0,0,65,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
2127,8.5,0.184713376,1.1,0,1,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
2128,14,0.923566879,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,20.1,0.369426752,1.9,0,0,30,0,0,0,0,11,0,10,0,1,0,0,0,0,0,2,130,0,0,0,0
2130,12,0,3.7,0,0,8,0,0,0,0,0,0,19,0,0,0,0,0,0,0,2,73,0,0,0,0
2131,3,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,9.2,0.184713376,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,40,0,0,0,0
2133,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,18,0.738853503,2.2,0,0,0,0,0,2,0,37,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
2135,25.3,0.369426752,5.9,0,0,24,0,0,0,0,8,0,0,0,13,0,0,0,0,0,17,6,0,0,0,0
2136,17.7,0.923566879,5.2,0,16,56,0,0,0,0,11,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
2137,8.7,0,0.4,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,5.2,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,8.6,0.738853503,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,15.4,1.108280255,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,4.9,0,0.4,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,66,0,0,0,0
2145,9.4,4.617834395,3,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0
2146,25.5,0.923566879,2.6,0,0,123,0,0,0,0,36,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,19,0,1.1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0
2148,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,8.4,0.554140127,0.4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
2151,14,0.738853503,2.6,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2152,13.5,0.184713376,2.2,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0
2153,3.7,0.554140127,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,21.3,0.184713376,4.5,0,0,8,0,0,0,0,11,0,28,0,17,0,0,0,0,0,0,16,0,0,0,0
2156,14.9,0,0.4,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,0,0
2157,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,11.7,0.554140127,1.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2159,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,0.5,0.369426752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,5.9,0,0.4,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0
2163,1.2,0.738853503,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,0.8,0,0.7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2165,4.2,0.554140127,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,10,0.184713376,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
2167,9.4,0.184713376,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,44,0,0,0,0
2168,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,8,0.369426752,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
2170,1.4,0.184713376,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,6.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,1.4,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,5.7,0,1.9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,2.3,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2176,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,3,0.738853503,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,5.8,1.292993631,0.7,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2179,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,10.2,0.369426752,2.6,19,0,27,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,88,0,0,0,0
2181,10.9,0.184713376,2.6,0,0,22,0,0,0,0,10,0,13,0,0,0,0,0,0,0,2,13,0,0,0,0
2182,3.3,0.184713376,1.1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0
2183,8.5,0,1.5,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,3,4,0,0,0,0
2184,2,0.184713376,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,0.5,0.369426752,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,0.6,0.184713376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,11.6,0.369426752,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,6.5,0,0.4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,5.9,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0
2193,0.9,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,5.4,0,0.4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,24.2,0.923566879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,56.6,0.369426752,0.7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,0.4,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,1.3,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2242,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
