scenarioID,MODE,NAMEID,NAME,OPERATOR,DIST,PK_HEADWAY,OK_HEADWAY,PK_TIME,OK_TIME,PK_D4_BRDA,PK_W4_BRDA,PK_4_XITB,PK_D5_BRDA,PK_W5_BRDA,PK_5_XITB,PK_D6_BRDA,PK_W6_BRDA,PK_6_XITB,PK_D7_BRDA,PK_W7_BRDA,PK_7_XITB,PK_D8_BRDA,PK_W8_BRDA,PK_8_XITB,PK_D9_BRDA,PK_W9_BRDA,PK_9_XITB,PK_D_BRDA,PK_W_BRDA,PK_BRDA,PK_XITB,OK_D4_BRDA,OK_W4_BRDA,OK_4_XITB,OK_D5_BRDA,OK_W5_BRDA,OK_5_XITB,OK_D6_BRDA,OK_W6_BRDA,OK_6_XITB,OK_D7_BRDA,OK_W7_BRDA,OK_7_XITB,OK_D8_BRDA,OK_W8_BRDA,OK_8_XITB,OK_D9_BRDA,OK_W9_BRDA,OK_9_XITB,OK_D_BRDA,OK_W_BRDA,OK_BRDA,OK_XITB,DY_D4_BRDA,DY_W4_BRDA,DY_4_XITB,DY_D5_BRDA,DY_W5_BRDA,DY_5_XITB,DY_D6_BRDA,DY_W6_BRDA,DY_6_XITB,DY_D7_BRDA,DY_W7_BRDA,DY_7_XITB,DY_D8_BRDA,DY_W8_BRDA,DY_8_XITB,DY_D9_BRDA,DY_W9_BRDA,DY_9_XITB,DY_D_BRDA,DY_W_BRDA,DY_BRDA,DY_XITB
9.15,5,72.1,S1-,0,10.72,15,15,43.47,47.74,0.0,0.0,0.0,0.49,673.87,674.36,0.27,0.1,0.37,0.07,15.15,15.22,0.0,0.0,0.0,0.01,2.35,2.36,0.84,691.47,692.31,692.31,0.0,0.0,0.0,0.94,803.38,804.32,0.0,0.0,0.0,0.07,19.87,19.94,0.0,0.0,0.0,0.01,1.74,1.75,1.02,824.99,826.01,826.01,0.0,0.0,0.0,1.43,1477.25,1478.68,0.27,0.1,0.37,0.14,35.02,35.16,0.0,0.0,0.0,0.02,4.09,4.11,1.86,1516.46,1518.32,1518.32
9.16,5,81.1,S1-,0,10.72,15,15,44.61,48.34,0.0,0.0,0.0,0.41,566.29,566.7,0.07,0.01,0.08,0.12,7.77,7.89,0.0,0.0,0.0,0.01,1.58,1.59,0.61,575.65,576.26,576.26,0.0,0.0,0.0,0.85,670.84,671.69,0.0,0.0,0.0,0.13,15.06,15.19,0.0,0.0,0.0,0.02,1.25,1.27,1.0,687.15,688.15,688.15,0.0,0.0,0.0,1.26,1237.13,1238.39,0.07,0.01,0.08,0.25,22.83,23.08,0.0,0.0,0.0,0.03,2.83,2.86,1.61,1262.8,1264.41,1264.41
9.18,4,48.1,S1-,0,10.72,15,15,42.09,46.56,0.05,422.68,422.73,0.02,15.11,15.13,0.26,0.11,0.37,0.16,21.92,22.08,1.84,1.73,3.57,0.0,0.0,0.0,2.33,461.55,463.88,463.88,0.19,414.51,414.7,0.02,15.67,15.69,0.0,0.0,0.0,0.17,27.76,27.93,0.99,2.7,3.69,0.0,0.0,0.0,1.37,460.64,462.01,462.01,0.24,837.19,837.43,0.04,30.78,30.82,0.26,0.11,0.37,0.33,49.68,50.01,2.83,4.43,7.26,0.0,0.0,0.0,3.7,922.19,925.89,925.89
10.06,5,72.1,S1-,0,10.72,15,15,42.4,47.39,0.0,0.0,0.0,0.01,480.8,480.81,0.57,0.28,0.85,0.04,4.38,4.42,0.0,0.0,0.0,0.0,2.17,2.17,0.62,487.63,488.25,488.25,0.0,0.0,0.0,0.01,548.41,548.42,0.0,0.0,0.0,0.05,7.43,7.48,0.0,0.0,0.0,0.01,1.77,1.78,0.07,557.61,557.68,557.68,0.0,0.0,0.0,0.02,1029.21,1029.23,0.57,0.28,0.85,0.09,11.81,11.9,0.0,0.0,0.0,0.01,3.94,3.95,0.69,1045.24,1045.93,1045.93
10.07,5,72.1,S1-,0,10.72,15,15,43.47,47.99,0.0,0.0,0.0,0.41,534.52,534.93,0.22,0.07,0.29,0.06,6.0,6.06,0.0,0.0,0.0,0.01,2.93,2.94,0.7,543.52,544.22,544.22,0.0,0.0,0.0,0.85,619.18,620.03,0.0,0.0,0.0,0.07,11.9,11.97,0.0,0.0,0.0,0.01,2.32,2.33,0.93,633.4,634.33,634.33,0.0,0.0,0.0,1.26,1153.7,1154.96,0.22,0.07,0.29,0.13,17.9,18.03,0.0,0.0,0.0,0.02,5.25,5.27,1.63,1176.92,1178.55,1178.55
10.08,5,81.1,S1-,0,10.72,15,15,45.21,48.11,0.0,0.0,0.0,0.4,554.19,554.59,0.17,0.06,0.23,0.11,7.92,8.03,0.0,0.0,0.0,0.01,2.84,2.85,0.69,565.01,565.7,565.7,0.0,0.0,0.0,0.83,652.19,653.02,0.0,0.0,0.0,0.12,15.38,15.5,0.0,0.0,0.0,0.02,2.27,2.29,0.97,669.84,670.81,670.81,0.0,0.0,0.0,1.23,1206.38,1207.61,0.17,0.06,0.23,0.23,23.3,23.53,0.0,0.0,0.0,0.03,5.11,5.14,1.66,1234.85,1236.51,1236.51
10.09,4,48.1,S1-,0,10.72,15,15,42.37,47.16,0.06,432.41,432.47,0.01,15.95,15.96,0.22,0.08,0.3,0.17,28.61,28.78,1.95,2.17,4.12,0.0,0.0,0.0,2.41,479.22,481.63,481.63,0.18,429.97,430.15,0.01,15.46,15.47,0.0,0.0,0.0,0.18,32.29,32.47,1.0,3.3,4.3,0.0,0.0,0.0,1.37,481.02,482.39,482.39,0.24,862.38,862.62,0.02,31.41,31.43,0.22,0.08,0.3,0.35,60.9,61.25,2.95,5.47,8.42,0.0,0.0,0.0,3.78,960.24,964.02,964.02
10.1,4,48.1,S1-,0,10.72,15,15,43.45,47.76,0.06,471.07,471.13,0.01,14.99,15.0,0.08,0.04,0.12,0.2,34.84,35.04,3.21,3.68,6.89,0.0,0.0,0.0,3.56,524.62,528.18,528.18,0.2,471.38,471.58,0.01,15.07,15.08,0.0,0.0,0.0,0.18,38.69,38.87,0.95,4.37,5.32,0.0,0.0,0.0,1.34,529.51,530.85,530.85,0.26,942.45,942.71,0.02,30.06,30.08,0.08,0.04,0.12,0.38,73.53,73.91,4.16,8.05,12.21,0.0,0.0,0.0,4.9,1054.13,1059.03,1059.03
10.11,4,48.1,S1-,0,10.72,15,15,44.5,48.22,0.06,519.38,519.44,0.01,12.96,12.97,0.02,0.02,0.04,0.24,41.86,42.1,4.7,4.92,9.62,0.0,0.0,0.0,5.03,579.14,584.17,584.17,0.07,533.94,534.01,0.01,17.47,17.48,0.0,0.0,0.0,0.2,43.73,43.93,0.94,4.9,5.84,0.0,0.0,0.0,1.22,600.04,601.26,601.26,0.13,1053.32,1053.45,0.02,30.43,30.45,0.02,0.02,0.04,0.44,85.59,86.03,5.64,9.82,15.46,0.0,0.0,0.0,6.25,1179.18,1185.43,1185.43
10.13,5,69.1,S1-,0,10.72,15,15,42.52,47.3,0.0,0.0,0.0,0.0,590.08,590.08,0.46,0.25,0.7,0.05,20.33,20.38,0.0,0.0,0.0,0.0,0.28,0.28,0.51,610.94,611.45,611.44,0.0,0.0,0.0,0.01,687.22,687.23,0.0,0.0,0.0,0.06,28.37,28.43,0.0,0.0,0.0,0.01,0.27,0.28,0.08,715.86,715.94,715.94,0.0,0.0,0.0,0.01,1277.3,1277.31,0.46,0.25,0.7,0.11,48.7,48.81,0.0,0.0,0.0,0.01,0.55,0.56,0.59,1326.8,1327.39,1327.38
10.15,5,72.1,S1-,0,10.72,15,15,43.6,48.06,0.0,0.0,0.0,0.43,659.91,660.34,0.26,0.09,0.35,0.07,16.11,16.18,0.0,0.0,0.0,0.01,4.67,4.68,0.77,680.78,681.55,681.55,0.0,0.0,0.0,0.9,787.21,788.11,0.0,0.0,0.0,0.07,19.74,19.81,0.0,0.0,0.0,0.01,3.49,3.5,0.98,810.44,811.42,811.42,0.0,0.0,0.0,1.33,1447.12,1448.45,0.26,0.09,0.35,0.14,35.85,35.99,0.0,0.0,0.0,0.02,8.16,8.18,1.75,1491.22,1492.97,1492.97
10.16,5,81.1,S1-,0,10.72,15,15,44.63,48.69,0.0,0.0,0.0,0.41,556.1,556.51,0.21,0.07,0.28,0.1,6.33,6.43,0.0,0.0,0.0,0.01,2.75,2.76,0.73,565.25,565.98,565.98,0.0,0.0,0.0,0.86,657.53,658.39,0.0,0.0,0.0,0.12,15.01,15.13,0.0,0.0,0.0,0.02,2.36,2.38,1.0,674.9,675.9,675.9,0.0,0.0,0.0,1.27,1213.63,1214.9,0.21,0.07,0.28,0.22,21.34,21.56,0.0,0.0,0.0,0.03,5.11,5.14,1.73,1240.15,1241.88,1241.88
10.18,4,48.1,S1-,0,10.72,15,15,42.02,46.82,0.06,417.07,417.13,0.01,15.46,15.47,0.28,0.09,0.37,0.16,26.07,26.22,1.55,1.6,3.15,0.0,0.0,0.0,2.06,460.29,462.35,462.34,0.19,414.4,414.59,0.01,16.0,16.01,0.0,0.0,0.0,0.17,29.84,30.01,1.02,2.83,3.85,0.0,0.0,0.0,1.39,463.07,464.46,464.46,0.25,831.47,831.72,0.02,31.46,31.48,0.28,0.09,0.37,0.33,55.91,56.23,2.57,4.43,7.0,0.0,0.0,0.0,3.45,923.36,926.81,926.8
11.03,5,72.1,S1-,0,10.72,15,15,42.15,47.18,0.0,0.0,0.0,0.0,598.91,598.91,0.36,0.21,0.57,0.05,20.14,20.19,0.0,0.0,0.0,0.0,0.28,0.28,0.41,619.54,619.95,619.95,0.0,0.0,0.0,0.01,682.66,682.67,0.0,0.0,0.0,0.06,28.19,28.25,0.0,0.0,0.0,0.01,0.28,0.29,0.08,711.13,711.21,711.21,0.0,0.0,0.0,0.01,1281.57,1281.58,0.36,0.21,0.57,0.11,48.33,48.44,0.0,0.0,0.0,0.01,0.56,0.57,0.49,1330.67,1331.16,1331.16
11.04,5,74.1,S1-,0,10.72,15,15,43.36,48.27,0.0,0.0,0.0,0.42,657.38,657.8,0.15,0.06,0.21,0.07,15.96,16.03,0.0,0.0,0.0,0.01,4.64,4.65,0.65,678.04,678.69,678.69,0.0,0.0,0.0,0.9,778.17,779.07,0.0,0.0,0.0,0.07,19.59,19.66,0.0,0.0,0.0,0.01,3.39,3.4,0.98,801.15,802.13,802.13,0.0,0.0,0.0,1.32,1435.55,1436.87,0.15,0.06,0.21,0.14,35.55,35.69,0.0,0.0,0.0,0.02,8.03,8.05,1.63,1479.19,1480.82,1480.82
11.05,5,83.1,S1-,0,10.72,15,15,43.83,49.06,0.0,0.0,0.0,0.41,554.28,554.69,0.09,0.03,0.12,0.11,7.73,7.84,0.0,0.0,0.0,0.01,3.01,3.02,0.62,565.05,565.67,565.67,0.0,0.0,0.0,0.86,652.1,652.96,0.0,0.0,0.0,0.12,14.89,15.01,0.0,0.0,0.0,0.02,2.26,2.28,1.0,669.25,670.25,670.25,0.0,0.0,0.0,1.27,1206.38,1207.65,0.09,0.03,0.12,0.23,22.62,22.85,0.0,0.0,0.0,0.03,5.27,5.3,1.62,1234.3,1235.92,1235.92
11.06,5,75.1,S1-,0,10.72,15,15,42.26,47.32,0.0,0.0,0.0,0.01,466.05,466.06,0.32,0.16,0.48,0.09,19.61,19.7,0.0,0.0,0.0,0.0,1.92,1.92,0.42,487.74,488.16,488.16,0.0,0.0,0.0,0.01,526.49,526.5,0.0,0.0,0.0,0.1,21.27,21.37,0.0,0.0,0.0,0.01,1.56,1.57,0.12,549.32,549.44,549.44,0.0,0.0,0.0,0.02,992.54,992.56,0.32,0.16,0.48,0.19,40.88,41.07,0.0,0.0,0.0,0.01,3.48,3.49,0.54,1037.06,1037.6,1037.6
11.07,5,74.1,S1-,0,10.72,15,15,43.3,48.04,0.0,0.0,0.0,0.4,518.82,519.22,0.12,0.04,0.16,0.11,7.42,7.53,0.0,0.0,0.0,0.01,2.67,2.68,0.64,528.95,529.59,529.59,0.0,0.0,0.0,0.82,596.13,596.95,0.0,0.0,0.0,0.12,14.07,14.19,0.0,0.0,0.0,0.01,2.16,2.17,0.95,612.36,613.31,613.31,0.0,0.0,0.0,1.22,1114.95,1116.17,0.12,0.04,0.16,0.23,21.49,21.72,0.0,0.0,0.0,0.02,4.83,4.85,1.59,1141.31,1142.9,1142.9
11.08,5,83.1,S1-,0,10.72,15,15,44.74,48.55,0.0,0.0,0.0,0.4,551.25,551.65,0.13,0.04,0.17,0.11,7.93,8.04,0.0,0.0,0.0,0.01,2.84,2.85,0.65,562.06,562.71,562.71,0.0,0.0,0.0,0.83,649.6,650.43,0.0,0.0,0.0,0.11,15.01,15.12,0.0,0.0,0.0,0.02,2.24,2.26,0.96,666.85,667.81,667.81,0.0,0.0,0.0,1.23,1200.85,1202.08,0.13,0.04,0.17,0.22,22.94,23.16,0.0,0.0,0.0,0.03,5.08,5.11,1.61,1228.91,1230.52,1230.52
11.09,4,48.1,S1-,0,10.72,15,15,42.38,47.09,0.06,431.2,431.26,0.01,15.96,15.97,0.22,0.08,0.3,0.17,28.6,28.77,1.96,2.19,4.15,0.0,0.0,0.0,2.42,478.03,480.45,480.45,0.19,429.6,429.79,0.01,15.5,15.51,0.0,0.0,0.0,0.18,32.31,32.49,1.0,3.32,4.32,0.0,0.0,0.0,1.38,480.73,482.11,482.11,0.25,860.8,861.05,0.02,31.46,31.48,0.22,0.08,0.3,0.35,60.91,61.26,2.96,5.51,8.47,0.0,0.0,0.0,3.8,958.76,962.56,962.56
11.1,4,48.1,S1-,0,10.72,15,15,43.43,47.75,0.06,471.28,471.34,0.01,14.95,14.96,0.08,0.03,0.11,0.2,34.5,34.7,3.14,3.65,6.79,0.0,0.0,0.0,3.49,524.41,527.9,527.9,0.2,471.79,471.99,0.01,15.03,15.04,0.0,0.0,0.0,0.18,38.88,39.06,0.94,4.38,5.33,0.0,0.0,0.0,1.33,530.08,531.41,531.42,0.26,943.07,943.33,0.02,29.98,30.0,0.08,0.03,0.11,0.38,73.38,73.76,4.08,8.03,12.12,0.0,0.0,0.0,4.82,1054.49,1059.31,1059.32
11.11,4,48.1,S1-,0,10.72,15,15,44.52,48.24,0.06,517.31,517.37,0.01,13.25,13.26,0.05,0.02,0.07,0.24,41.83,42.07,4.79,4.93,9.72,0.0,0.0,0.0,5.15,577.34,582.49,582.49,0.15,533.36,533.51,0.01,17.41,17.42,0.0,0.0,0.0,0.2,43.93,44.13,0.93,4.92,5.85,0.0,0.0,0.0,1.29,599.62,600.91,600.91,0.21,1050.67,1050.88,0.02,30.66,30.68,0.05,0.02,0.07,0.44,85.76,86.2,5.72,9.85,15.57,0.0,0.0,0.0,6.44,1176.96,1183.4,1183.4
11.13,5,72.1,S1-,0,10.72,15,15,42.28,47.29,0.0,0.0,0.0,0.0,588.07,588.07,0.35,0.2,0.55,0.05,20.18,20.23,0.0,0.0,0.0,0.0,0.28,0.28,0.4,608.73,609.13,609.13,0.0,0.0,0.0,0.01,681.73,681.74,0.0,0.0,0.0,0.06,28.11,28.17,0.0,0.0,0.0,0.01,0.27,0.28,0.08,710.11,710.19,710.19,0.0,0.0,0.0,0.01,1269.8,1269.81,0.35,0.2,0.55,0.11,48.29,48.4,0.0,0.0,0.0,0.01,0.55,0.56,0.48,1318.84,1319.32,1319.32
11.15,5,74.1,S1-,0,10.72,15,15,43.36,48.0,0.0,0.0,0.0,0.43,658.25,658.68,0.16,0.06,0.22,0.07,14.96,15.03,0.0,0.0,0.0,0.01,4.67,4.68,0.67,677.94,678.61,678.61,0.0,0.0,0.0,0.9,783.35,784.25,0.0,0.0,0.0,0.07,19.65,19.72,0.0,0.0,0.0,0.01,3.48,3.49,0.98,806.48,807.46,807.46,0.0,0.0,0.0,1.33,1441.6,1442.93,0.16,0.06,0.22,0.14,34.61,34.75,0.0,0.0,0.0,0.02,8.15,8.17,1.65,1484.42,1486.07,1486.07
11.16,5,83.1,S1-,0,10.72,15,15,44.1,48.72,0.0,0.0,0.0,0.41,554.55,554.96,0.13,0.04,0.17,0.12,7.75,7.87,0.0,0.0,0.0,0.01,3.0,3.01,0.67,565.34,566.01,566.01,0.0,0.0,0.0,0.85,654.73,655.58,0.0,0.0,0.0,0.12,14.86,14.98,0.0,0.0,0.0,0.02,2.25,2.27,0.99,671.84,672.83,672.83,0.0,0.0,0.0,1.26,1209.28,1210.54,0.13,0.04,0.17,0.24,22.61,22.85,0.0,0.0,0.0,0.03,5.25,5.28,1.66,1237.18,1238.84,1238.84
11.18,4,48.1,S1-,0,10.72,15,15,42.02,46.84,0.06,417.52,417.58,0.01,15.44,15.45,0.27,0.08,0.35,0.16,26.19,26.35,1.57,1.6,3.17,0.0,0.0,0.0,2.07,460.83,462.9,462.9,0.19,414.68,414.87,0.01,16.16,16.17,0.0,0.0,0.0,0.17,29.9,30.07,1.03,2.83,3.86,0.0,0.0,0.0,1.4,463.57,464.97,464.97,0.25,832.2,832.45,0.02,31.6,31.62,0.27,0.08,0.35,0.33,56.09,56.42,2.6,4.43,7.03,0.0,0.0,0.0,3.47,924.4,927.87,927.87
9.06,4,40.0,S31,0,13.25,30,30,47.88,48.27,4.85,76.3,81.15,0.01,6.69,6.7,0.0,0.0,0.0,0.0,50.69,50.69,0.0,0.0,0.0,0.0,0.0,0.0,4.86,133.68,138.54,138.54,3.16,90.51,93.67,0.0,8.24,8.24,0.0,0.0,0.0,0.0,48.48,48.48,0.0,0.0,0.0,0.0,0.0,0.0,3.16,147.23,150.39,150.39,8.01,166.81,174.82,0.01,14.93,14.94,0.0,0.0,0.0,0.0,99.17,99.17,0.0,0.0,0.0,0.0,0.0,0.0,8.02,280.91,288.93,288.93
9.07,4,35.0,S31,0,13.25,30,30,47.97,48.33,5.37,61.89,67.26,0.0,0.73,0.73,0.0,0.0,0.0,0.0,9.08,9.08,0.0,0.0,0.0,0.0,0.0,0.0,5.37,71.7,77.07,77.07,3.4,75.58,78.98,0.0,1.21,1.21,0.0,0.0,0.0,0.0,7.91,7.91,0.0,0.0,0.0,0.0,0.0,0.0,3.4,84.7,88.1,88.1,8.77,137.47,146.24,0.0,1.94,1.94,0.0,0.0,0.0,0.0,16.99,16.99,0.0,0.0,0.0,0.0,0.0,0.0,8.77,156.4,165.17,165.17
9.08,4,42.0,S31,0,13.25,30,30,48.91,48.58,5.57,70.98,76.55,0.0,0.71,0.71,0.0,0.0,0.0,0.0,7.48,7.48,0.0,0.0,0.0,0.0,0.0,0.0,5.57,79.17,84.74,84.74,3.04,80.38,83.42,0.0,1.06,1.06,0.0,0.0,0.0,0.0,6.02,6.02,0.0,0.0,0.0,0.0,0.0,0.0,3.04,87.46,90.5,90.5,8.61,151.36,159.97,0.0,1.77,1.77,0.0,0.0,0.0,0.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,8.61,166.63,175.24,175.24
9.09,4,62.0,S31,0,13.25,30,30,49.36,48.55,7.13,133.41,140.54,0.02,0.23,0.25,0.0,0.0,0.0,0.0,125.01,125.01,0.0,0.0,0.0,0.0,0.0,0.0,7.15,258.65,265.8,265.8,3.8,145.64,149.44,0.01,0.4,0.41,0.0,0.0,0.0,0.0,93.08,93.08,0.0,0.0,0.0,0.0,0.0,0.0,3.81,239.12,242.93,242.93,10.93,279.05,289.98,0.03,0.63,0.66,0.0,0.0,0.0,0.0,218.09,218.09,0.0,0.0,0.0,0.0,0.0,0.0,10.96,497.77,508.73,508.73
9.1,4,62.0,S31,0,13.25,30,30,50.36,48.91,9.35,136.73,146.08,0.01,0.2,0.21,0.0,0.0,0.0,0.0,145.25,145.25,0.0,0.0,0.0,0.0,0.0,0.0,9.36,282.18,291.54,291.54,3.37,148.03,151.4,0.01,0.42,0.43,0.0,0.0,0.0,0.0,97.67,97.67,0.0,0.0,0.0,0.0,0.0,0.0,3.38,246.12,249.5,249.5,12.72,284.76,297.48,0.02,0.62,0.64,0.0,0.0,0.0,0.0,242.92,242.92,0.0,0.0,0.0,0.0,0.0,0.0,12.74,528.3,541.04,541.04
9.11,4,62.0,S31,0,13.25,30,30,51.83,49.25,5.17,131.09,136.26,0.02,0.15,0.17,0.0,0.0,0.0,0.0,163.92,163.92,0.0,0.0,0.0,0.0,0.0,0.0,5.19,295.16,300.35,300.35,2.87,151.44,154.31,0.01,0.42,0.43,0.0,0.0,0.0,0.0,117.37,117.37,0.0,0.0,0.0,0.0,0.0,0.0,2.88,269.23,272.11,272.11,8.04,282.53,290.57,0.03,0.57,0.6,0.0,0.0,0.0,0.0,281.29,281.29,0.0,0.0,0.0,0.0,0.0,0.0,8.07,564.39,572.46,572.46
9.13,4,40.0,S31,0,13.25,30,30,48.56,48.34,5.53,79.26,84.79,0.01,5.77,5.78,0.0,0.0,0.0,0.0,48.95,48.95,0.0,0.0,0.0,0.0,0.0,0.0,5.54,133.98,139.52,139.52,3.22,89.11,92.33,0.0,7.6,7.6,0.0,0.0,0.0,0.0,48.16,48.16,0.0,0.0,0.0,0.0,0.0,0.0,3.22,144.87,148.09,148.09,8.75,168.37,177.12,0.01,13.37,13.38,0.0,0.0,0.0,0.0,97.11,97.11,0.0,0.0,0.0,0.0,0.0,0.0,8.76,278.85,287.61,287.61
9.15,4,36.0,S31,0,13.25,30,30,48.25,48.54,4.48,62.41,66.89,0.0,0.67,0.67,0.0,0.0,0.0,0.0,8.85,8.85,0.0,0.0,0.0,0.0,0.0,0.0,4.48,71.93,76.41,76.41,2.64,74.12,76.76,0.0,1.15,1.15,0.0,0.0,0.0,0.0,7.8,7.8,0.0,0.0,0.0,0.0,0.0,0.0,2.64,83.07,85.71,85.71,7.12,136.53,143.65,0.0,1.82,1.82,0.0,0.0,0.0,0.0,16.65,16.65,0.0,0.0,0.0,0.0,0.0,0.0,7.12,155.0,162.12,162.12
9.16,4,42.0,S31,0,13.25,30,30,48.92,48.68,4.54,71.53,76.07,0.0,0.72,0.72,0.0,0.0,0.0,0.0,8.69,8.69,0.0,0.0,0.0,0.0,0.0,0.0,4.54,80.94,85.48,85.48,2.51,80.29,82.8,0.0,1.07,1.07,0.0,0.0,0.0,0.0,5.99,5.99,0.0,0.0,0.0,0.0,0.0,0.0,2.51,87.35,89.86,89.86,7.05,151.82,158.87,0.0,1.79,1.79,0.0,0.0,0.0,0.0,14.68,14.68,0.0,0.0,0.0,0.0,0.0,0.0,7.05,168.29,175.34,175.34
9.18,4,62.0,S31,0,13.25,30,30,48.96,48.47,6.45,132.97,139.42,0.02,0.21,0.23,0.0,0.0,0.0,0.0,109.94,109.94,0.0,0.0,0.0,0.0,0.0,0.0,6.47,243.12,249.59,249.59,3.6,145.63,149.23,0.01,0.35,0.36,0.0,0.0,0.0,0.0,92.66,92.66,0.0,0.0,0.0,0.0,0.0,0.0,3.61,238.64,242.25,242.25,10.05,278.6,288.65,0.03,0.56,0.59,0.0,0.0,0.0,0.0,202.6,202.6,0.0,0.0,0.0,0.0,0.0,0.0,10.08,481.76,491.84,491.84
10.06,4,40.0,S31,0,13.25,30,30,47.77,48.28,4.98,76.89,81.87,0.05,12.25,12.3,0.0,0.0,0.0,0.0,50.75,50.75,0.0,0.0,0.0,0.0,0.0,0.0,5.03,139.89,144.92,144.92,3.23,91.32,94.55,0.09,14.92,15.01,0.0,0.0,0.0,0.0,48.6,48.6,0.0,0.0,0.0,0.0,0.0,0.0,3.32,154.84,158.16,158.16,8.21,168.21,176.42,0.14,27.17,27.31,0.0,0.0,0.0,0.0,99.35,99.35,0.0,0.0,0.0,0.0,0.0,0.0,8.35,294.73,303.08,303.08
10.07,4,35.0,S31,0,13.25,30,30,47.74,48.43,5.46,61.57,67.03,0.0,4.15,4.15,0.0,0.0,0.0,0.0,8.79,8.79,0.0,0.0,0.0,0.0,0.0,0.0,5.46,74.51,79.97,79.97,3.24,73.96,77.2,0.0,6.78,6.78,0.0,0.0,0.0,0.0,7.52,7.52,0.0,0.0,0.0,0.0,0.0,0.0,3.24,88.26,91.5,91.5,8.7,135.53,144.23,0.0,10.93,10.93,0.0,0.0,0.0,0.0,16.31,16.31,0.0,0.0,0.0,0.0,0.0,0.0,8.7,162.77,171.47,171.47
10.08,4,42.0,S31,0,13.25,30,30,48.36,48.63,5.69,70.12,75.81,0.0,3.26,3.26,0.0,0.0,0.0,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,5.69,81.71,87.4,87.4,3.02,79.09,82.11,0.0,6.77,6.77,0.0,0.0,0.0,0.0,5.79,5.79,0.0,0.0,0.0,0.0,0.0,0.0,3.02,91.65,94.67,94.67,8.71,149.21,157.92,0.0,10.03,10.03,0.0,0.0,0.0,0.0,14.12,14.12,0.0,0.0,0.0,0.0,0.0,0.0,8.71,173.36,182.07,182.07
10.09,4,62.0,S31,0,13.25,30,30,49.05,48.54,7.02,133.56,140.58,0.34,7.01,7.35,0.0,0.0,0.0,0.0,113.4,113.4,0.0,0.0,0.0,0.0,0.0,0.0,7.36,253.97,261.33,261.33,3.7,143.21,146.91,0.26,9.7,9.96,0.0,0.0,0.0,0.0,91.66,91.66,0.0,0.0,0.0,0.0,0.0,0.0,3.96,244.57,248.53,248.53,10.72,276.77,287.49,0.6,16.71,17.31,0.0,0.0,0.0,0.0,205.06,205.06,0.0,0.0,0.0,0.0,0.0,0.0,11.32,498.54,509.86,509.86
10.1,4,62.0,S31,0,13.25,30,30,49.95,48.92,9.29,135.21,144.5,0.33,6.13,6.46,0.0,0.0,0.0,0.0,141.79,141.79,0.0,0.0,0.0,0.0,0.0,0.0,9.62,283.13,292.75,292.75,3.3,145.07,148.37,0.22,9.57,9.79,0.0,0.0,0.0,0.0,95.45,95.45,0.0,0.0,0.0,0.0,0.0,0.0,3.52,250.09,253.61,253.61,12.59,280.28,292.87,0.55,15.7,16.25,0.0,0.0,0.0,0.0,237.24,237.24,0.0,0.0,0.0,0.0,0.0,0.0,13.14,533.22,546.36,546.36
10.11,4,62.0,S31,0,13.25,30,30,51.06,49.22,5.19,132.92,138.11,0.35,5.23,5.58,0.0,0.0,0.0,0.0,164.64,164.64,0.0,0.0,0.0,0.0,0.0,0.0,5.54,302.79,308.33,308.33,2.84,150.51,153.35,0.23,9.65,9.88,0.0,0.0,0.0,0.0,117.21,117.21,0.0,0.0,0.0,0.0,0.0,0.0,3.07,277.37,280.44,280.44,8.03,283.43,291.46,0.58,14.88,15.46,0.0,0.0,0.0,0.0,281.85,281.85,0.0,0.0,0.0,0.0,0.0,0.0,8.61,580.16,588.77,588.77
10.13,4,40.0,S31,0,13.25,30,30,48.36,48.38,5.61,79.34,84.95,0.05,9.45,9.5,0.0,0.0,0.0,0.0,48.5,48.5,0.0,0.0,0.0,0.0,0.0,0.0,5.66,137.29,142.95,142.95,3.35,92.55,95.9,0.1,13.84,13.94,0.0,0.0,0.0,0.0,47.59,47.59,0.0,0.0,0.0,0.0,0.0,0.0,3.45,153.98,157.43,157.43,8.96,171.89,180.85,0.15,23.29,23.44,0.0,0.0,0.0,0.0,96.09,96.09,0.0,0.0,0.0,0.0,0.0,0.0,9.11,291.27,300.38,300.38
10.15,4,36.0,S31,0,13.25,30,30,48.0,48.49,4.63,61.93,66.56,0.0,4.08,4.08,0.0,0.0,0.0,0.0,9.14,9.14,0.0,0.0,0.0,0.0,0.0,0.0,4.63,75.15,79.78,79.78,2.62,73.34,75.96,0.0,6.84,6.84,0.0,0.0,0.0,0.0,7.85,7.85,0.0,0.0,0.0,0.0,0.0,0.0,2.62,88.03,90.65,90.65,7.25,135.27,142.52,0.0,10.92,10.92,0.0,0.0,0.0,0.0,16.99,16.99,0.0,0.0,0.0,0.0,0.0,0.0,7.25,163.18,170.43,170.43
